brand,model,transmission,age,fuel,engine,km,owner,price,location,mileage,power,seats,type
maruti,wagon r 1.0,automatic,8,cng,,40561,2,379000,maharashtra,,,5,hatchback
honda,city,manual,10,petrol,,50161,1,408000,west bengal,,,5,sedan
maruti,vitara brezza,manual,6,diesel,,89047,1,574000,haryana,,,5,suv
maruti,celerio,automatic,5,petrol,,30109,2,492000,tamil nadu,,,5,hatchback
maruti,swift dzire,manual,10,petrol,,24316,1,760000,tamil nadu,,,5,sedan
honda,city,manual,5,petrol,,68382,1,565000,chandigarh,,,5,sedan
honda,wr-v,manual,6,petrol,,13826,2,711000,maharashtra,,,5,suv
hyundai,verna,manual,7,petrol,,109832,2,525000,,,,5,sedan
maruti,new wagon-r,manual,3,cng,,63818,1,564200,haryana,,,5,hatchback
hyundai,i20,manual,11,petrol,,91983,2,297000,delhi,,,5,hatchback
hyundai,grand i10,manual,9,petrol,,40751,1,524000,karnataka,,,5,hatchback
skoda,rapid,manual,7,diesel,,104774,1,687800,uttar pradesh,,,5,sedan
kia,sonet,automatic,4,petrol,,56330,1,1138000,telangana,,,5,suv
maruti,alto,manual,3,petrol,,14771,1,463000,karnataka,,,5,hatchback
hyundai,new i20,manual,3,petrol,,51220,1,814000,maharashtra,,,5,hatchback
tata,tiago,automatic,7,petrol,,46667,2,488000,tamil nadu,,,5,hatchback
maruti,swift dzire,manual,7,petrol,,54838,1,348000,maharashtra,,,5,sedan
hyundai,i10,manual,12,petrol,,75621,1,253000,uttar pradesh,,,5,hatchback
maruti,alto k10,manual,6,petrol,,3504,1,366000,maharashtra,,,5,hatchback
maruti,wagon r 1.0,manual,11,petrol,,46873,1,216000,west bengal,,,5,hatchback
maruti,swift dzire,automatic,9,petrol,,37158,1,712000,uttar pradesh,,,5,sedan
hyundai,grand i10,manual,9,petrol,,43785,1,378000,haryana,,,5,hatchback
hyundai,grand i10,manual,8,petrol,,22977,1,527000,karnataka,,,5,hatchback
maruti,s presso,manual,2,petrol,,10592,1,469000,punjab,,,5,hatchback
maruti,alto k10,manual,9,petrol,,46720,2,334000,karnataka,,,5,hatchback
maruti,swift dzire,manual,11,petrol,,51515,1,357000,uttar pradesh,,,5,sedan
honda,jazz,manual,3,petrol,,7171,1,860000,maharashtra,,,5,hatchback
maruti,vitara brezza,automatic,5,diesel,,54125,2,746000,haryana,,,5,suv
hyundai,elite i20,manual,8,petrol,,53789,1,706000,karnataka,,,5,hatchback
honda,city,automatic,6,petrol,,36212,1,1186000,gujarat,,,5,sedan
hyundai,creta,manual,2,petrol,,2747,1,1150000,bihar,,,5,suv
maruti,dzire,manual,5,petrol,,24495,2,593000,delhi,,,5,sedan
maruti,ciaz,manual,6,petrol,,50946,2,659000,haryana,,,5,sedan
maruti,swift dzire,manual,12,diesel,,57606,1,860000,maharashtra,,,5,sedan
maruti,baleno,manual,4,petrol,,63060,1,605000,gujarat,,,5,hatchback
maruti,swift,manual,11,petrol,,43278,1,402000,gujarat,,,5,hatchback
maruti,new wagon-r,manual,5,cng,,90671,1,476000,haryana,,,5,hatchback
hyundai,i20,manual,10,petrol,,53014,1,429000,gujarat,,,5,hatchback
maruti,swift dzire,manual,11,petrol,,59301,1,358000,delhi,,,5,sedan
honda,amaze,automatic,5,petrol,,25928,1,872000,gujarat,,,5,sedan
maruti,wagon r 1.0,manual,7,petrol,,88004,1,441000,tamil nadu,,,5,hatchback
maruti,wagon r 1.0,manual,13,cng,,45040,2,234000,delhi,,,5,hatchback
maruti,ignis,automatic,7,diesel,,81135,2,596000,telangana,,,5,hatchback
maruti,s cross,manual,3,petrol,,22273,1,795000,uttar pradesh,,,5,suv
maruti,swift,manual,14,petrol,,66354,1,178000,delhi,,,5,hatchback
renault,kiger,automatic,3,petrol,,17210,1,922000,delhi,,,5,hatchback
maruti,baleno,manual,8,petrol,,72160,1,530000,maharashtra,,,5,hatchback
tata,tiago,automatic,6,petrol,,54154,1,565000,karnataka,,,5,hatchback
maruti,s cross,manual,3,petrol,,17916,1,839000,uttar pradesh,,,5,suv
hyundai,grand i10,manual,6,petrol,,61598,2,517000,karnataka,,,5,hatchback
renault,triber,manual,2,petrol,,39316,1,687000,telangana,,,5,suv
maruti,celerio,automatic,8,petrol,,24189,2,447000,telangana,,,5,hatchback
hyundai,grand i10,manual,10,petrol,,76853,1,416000,karnataka,,,5,hatchback
jeep,compass,automatic,5,petrol,,23690,1,1645000,delhi,,,7,lux_suv
renault,kwid,manual,6,petrol,,37418,2,402000,karnataka,,,5,hatchback
maruti,swift,manual,9,diesel,,74704,1,613000,maharashtra,,,5,hatchback
ford,ecosport,manual,5,diesel,,87938,1,741000,bihar,,,5,suv
hyundai,i10,manual,12,petrol,,48223,2,213000,delhi,,,5,hatchback
maruti,swift dzire,manual,11,petrol,,108714,3,522000,,,,5,sedan
hyundai,grand i10 nios,manual,3,cng,,77450,1,655000,uttar pradesh,,,5,hatchback
hyundai,i20,manual,12,petrol,,68907,2,290000,delhi,,,5,hatchback
maruti,swift,manual,9,petrol,,58464,2,457000,maharashtra,,,5,hatchback
renault,kwid,manual,5,petrol,,12153,1,444000,delhi,,,5,hatchback
hyundai,grand i10,manual,7,petrol,,28749,1,494000,delhi,,,5,hatchback
maruti,baleno,manual,5,petrol,,15551,1,701000,maharashtra,,,5,hatchback
hyundai,i10,manual,12,petrol,,52842,2,257000,maharashtra,,,5,hatchback
renault,kwid,manual,5,petrol,,16926,2,440000,karnataka,,,5,hatchback
maruti,baleno,manual,5,petrol,,28991,1,567000,delhi,,,5,hatchback
hyundai,verna,manual,6,petrol,,31426,1,824000,uttar pradesh,,,5,sedan
maruti,wagon r 1.0,automatic,7,petrol,,38035,1,404000,gujarat,,,5,hatchback
maruti,swift dzire,manual,10,petrol,,101543,1,456000,,,,5,sedan
honda,city,automatic,6,petrol,,43692,1,802000,maharashtra,,,5,sedan
jeep,compass,manual,7,diesel,,89464,1,1103000,telangana,,,7,lux_suv
hyundai,verna,manual,11,diesel,,75251,1,719000,gujarat,,,5,sedan
maruti,baleno,manual,8,petrol,,58515,1,434000,delhi,,,5,hatchback
maruti,swift,manual,4,petrol,,57109,1,592000,gujarat,,,5,hatchback
honda,wr-v,manual,5,petrol,,38273,2,675200,uttar pradesh,,,5,suv
maruti,alto k10,manual,8,petrol,,51825,1,306000,tamil nadu,,,5,hatchback
maruti,alto 800,manual,8,petrol,,37125,1,283000,maharashtra,,,5,hatchback
renault,captur,manual,6,diesel,,68132,1,732000,west bengal,,,5,suv
honda,amaze,manual,6,diesel,,120112,2,534000,maharashtra,,,5,sedan
honda,amaze,manual,3,petrol,,71423,1,615000,karnataka,,,5,sedan
maruti,xl6,automatic,5,petrol,,19675,2,1027000,gujarat,,,5,suv
tata,tigor,manual,6,diesel,,59296,2,656000,karnataka,,,5,sedan
kia,seltos,automatic,4,petrol,,17415,1,1717000,maharashtra,,,5,suv
hyundai,i10,manual,14,petrol,,81176,2,170000,chandigarh,,,5,hatchback
renault,kiger,manual,3,petrol,,17632,1,778000,uttar pradesh,,,5,hatchback
hyundai,new santro,automatic,4,petrol,,40817,2,591000,telangana,,,5,hatchback
maruti,alto,manual,4,petrol,,28867,1,376000,tamil nadu,,,5,hatchback
maruti,celerio,automatic,10,petrol,,65187,1,310000,uttar pradesh,,,5,hatchback
hyundai,verna,manual,6,diesel,,87503,1,500000,maharashtra,,,5,sedan
renault,kwid,manual,6,petrol,,30209,1,330000,gujarat,,,5,hatchback
hyundai,creta,automatic,6,diesel,,58057,2,1007000,uttar pradesh,,,5,suv
maruti,s cross,manual,8,diesel,,122542,1,627000,maharashtra,,,5,suv
maruti,baleno,manual,8,petrol,,40188,1,497000,gujarat,,,5,hatchback
hyundai,eon,manual,6,cng,,33366,1,372000,gujarat,,,5,hatchback
maruti,vitara brezza,manual,7,diesel,,44726,1,648000,uttar pradesh,,,5,suv
hyundai,i10,manual,14,petrol,,104950,1,227000,,,,5,hatchback
tata,altroz,manual,3,petrol,,3895,1,753000,tamil nadu,,,5,hatchback
maruti,dzire,automatic,6,petrol,,74169,1,676000,delhi,,,5,sedan
hyundai,grand i10,manual,7,petrol,,68757,2,505000,tamil nadu,,,5,hatchback
skoda,rapid,manual,4,petrol,,49220,1,490000,uttar pradesh,,,5,sedan
renault,kwid,manual,7,petrol,,51426,1,351000,tamil nadu,,,5,hatchback
maruti,swift,manual,8,petrol,,61881,1,550000,telangana,,,5,hatchback
maruti,dzire,automatic,6,petrol,,31458,2,601000,karnataka,,,5,sedan
kia,sonet,manual,2,petrol,,5120,1,1244000,gujarat,,,5,suv
maruti,ciaz,automatic,6,petrol,,69846,2,589000,karnataka,,,5,sedan
maruti,alto,manual,14,petrol,,244253,1,192000,,,,5,hatchback
skoda,rapid,manual,12,petrol,,20752,1,578000,delhi,,,5,sedan
maruti,dzire,manual,7,petrol,,80140,1,608000,kerala,,,5,sedan
maruti,celerio,manual,8,petrol,,97383,2,285000,west bengal,,,5,hatchback
renault,kwid,manual,7,petrol,,62826,1,267000,haryana,,,5,hatchback
skoda,rapid,automatic,3,diesel,,76654,1,1012000,telangana,,,5,sedan
honda,amaze,manual,9,diesel,,91771,2,488000,maharashtra,,,5,sedan
ford,new figo,automatic,3,petrol,,13923,1,817000,tamil nadu,,,5,hatchback
tata,tigor,manual,6,diesel,,65411,1,491000,bihar,,,5,sedan
maruti,dzire,manual,6,petrol,,62543,1,366000,uttar pradesh,,,5,sedan
maruti,baleno,manual,4,petrol,,60058,1,676000,karnataka,,,5,hatchback
ford,ecosport,manual,6,diesel,,77819,2,737000,west bengal,,,5,suv
maruti,celerio x,manual,5,petrol,,85140,1,421000,tamil nadu,,,5,hatchback
maruti,alto 800,manual,12,petrol,,35007,2,259000,andhra pradesh,,,5,hatchback
maruti,swift,automatic,5,petrol,,89899,1,711000,telangana,,,5,hatchback
renault,kwid,automatic,3,petrol,,17847,1,531000,delhi,,,5,hatchback
maruti,swift dzire,automatic,9,petrol,,25960,1,968000,gujarat,,,5,sedan
tata,nexon,automatic,5,petrol,,33978,1,853000,haryana,,,5,suv
maruti,new wagon-r,manual,4,petrol,,67846,1,474000,uttar pradesh,,,5,hatchback
datsun,redi go,manual,3,petrol,,13454,1,362000,haryana,,,5,hatchback
honda,brio,manual,10,petrol,,50650,2,275000,west bengal,,,5,hatchback
hyundai,eon,manual,7,petrol,,90153,1,295000,karnataka,,,5,hatchback
maruti,ciaz,manual,6,petrol,,52130,1,626000,west bengal,,,5,sedan
maruti,swift,manual,7,petrol,,69895,1,479000,gujarat,,,5,hatchback
hyundai,i10,manual,13,petrol,,54682,1,241000,delhi,,,5,hatchback
mahindra,thar,automatic,3,petrol,,5097,2,1547000,gujarat,,,5,suv
maruti,dzire,manual,5,petrol,,44546,1,635000,delhi,,,5,sedan
maruti,swift,manual,12,petrol,,116973,1,316000,,,,5,hatchback
tata,nexon,automatic,3,diesel,,31793,1,1295000,karnataka,,,5,suv
mahindra,xuv500,automatic,7,diesel,,30728,1,1531000,karnataka,,,7,lux_suv
toyota,innova crysta,manual,6,diesel,,81300,1,1713000,maharashtra,,,5,suv
volkswagen,polo,manual,5,petrol,,58031,1,639000,maharashtra,,,5,hatchback
hyundai,eon,manual,8,petrol,,8187,2,366000,karnataka,,,5,hatchback
mahindra,xuv500,manual,8,diesel,,54628,2,1012000,karnataka,,,7,lux_suv
ford,ecosport,manual,7,petrol,,52450,2,551000,haryana,,,5,suv
maruti,alto 800,manual,8,petrol,,40133,3,277000,tamil nadu,,,5,hatchback
maruti,vitara brezza,automatic,6,diesel,,36428,1,779000,haryana,,,5,suv
datsun,go,manual,8,petrol,,42285,1,203000,bihar,,,5,hatchback
maruti,baleno,manual,4,petrol,,35053,1,655000,delhi,,,5,hatchback
maruti,swift dzire,automatic,9,petrol,,56389,2,316000,delhi,,,5,sedan
toyota,yaris,automatic,3,petrol,,58989,1,913000,delhi,,,5,sedan
maruti,dzire,automatic,5,petrol,,35146,1,731000,karnataka,,,5,sedan
hyundai,elite i20,manual,5,petrol,,62596,1,685000,punjab,,,5,hatchback
maruti,s cross,manual,4,petrol,,26852,1,1019000,telangana,,,5,suv
honda,city,manual,9,petrol,,13681,1,926000,tamil nadu,,,5,sedan
maruti,alto k10,manual,13,petrol,,84199,2,168000,haryana,,,5,hatchback
honda,jazz,automatic,2,petrol,,11077,1,830000,haryana,,,5,hatchback
maruti,new wagon-r,manual,5,petrol,,38201,1,510000,punjab,,,5,hatchback
hyundai,i20,manual,11,petrol,,62091,3,290000,delhi,,,5,hatchback
maruti,baleno,manual,7,petrol,,44339,1,658000,telangana,,,5,hatchback
honda,wr-v,manual,7,petrol,,87581,1,613000,delhi,,,5,suv
maruti,swift dzire,automatic,14,petrol,,38464,2,1049000,tamil nadu,,,5,sedan
hyundai,alcazar,manual,3,diesel,,30111,1,1877000,telangana,,,5,suv
hyundai,venue,automatic,3,petrol,,13241,1,1118000,punjab,,,5,suv
renault,kwid,automatic,7,petrol,,28675,1,337000,gujarat,,,5,hatchback
hyundai,grand i10,manual,7,petrol,,86527,1,446000,uttar pradesh,,,5,hatchback
maruti,wagon r 1.0,manual,6,cng,,66438,1,424000,haryana,,,5,hatchback
maruti,alto k10,manual,6,petrol,,24379,1,356000,telangana,,,5,hatchback
honda,amaze,manual,11,petrol,,95303,1,674000,gujarat,,,5,sedan
volkswagen,polo,automatic,11,petrol,,61360,1,467000,maharashtra,,,5,hatchback
maruti,baleno,manual,3,petrol,,61289,1,696000,gujarat,,,5,hatchback
honda,amaze,manual,5,petrol,,48162,1,566000,haryana,,,5,sedan
honda,amaze,manual,6,petrol,,70968,1,617000,karnataka,,,5,sedan
honda,city,automatic,8,petrol,,61813,3,603000,maharashtra,,,5,sedan
ford,ecosport,automatic,7,petrol,,85982,2,694000,tamil nadu,,,5,suv
maruti,wagon r 1.0,manual,9,cng,,79769,1,353000,maharashtra,,,5,hatchback
hyundai,elite i20,manual,7,petrol,,93975,1,699000,karnataka,,,5,hatchback
hyundai,creta,manual,2,diesel,,4164,1,1449000,maharashtra,,,5,suv
honda,brio,manual,9,petrol,,73634,1,413000,karnataka,,,5,hatchback
maruti,swift dzire,automatic,12,petrol,,50816,2,797000,karnataka,,,5,sedan
maruti,a star,manual,14,petrol,,49743,1,164000,maharashtra,,,5,hatchback
volkswagen,ameo,manual,7,petrol,,114844,1,591000,,,,5,sedan
maruti,baleno,manual,5,petrol,,57203,1,610000,uttar pradesh,,,5,hatchback
honda,civic,manual,5,diesel,,113624,1,631000,gujarat,,,5,sedan
maruti,dzire,manual,7,petrol,,53119,1,502000,delhi,,,5,sedan
maruti,celerio,manual,6,petrol,,31424,1,529000,tamil nadu,,,5,hatchback
renault,kwid,automatic,5,petrol,,55065,1,428000,maharashtra,,,5,hatchback
volkswagen,polo,manual,14,petrol,,97453,1,311000,kerala,,,5,hatchback
maruti,swift,manual,7,petrol,,57938,1,467000,gujarat,,,5,hatchback
toyota,corolla altis,manual,13,petrol,,100075,2,394000,,,,5,lux_sedan
maruti,celerio,manual,6,cng,,50870,1,519000,maharashtra,,,5,hatchback
maruti,dzire,manual,6,diesel,,79019,1,758000,karnataka,,,5,sedan
toyota,corolla altis,manual,11,petrol,,104563,2,353000,,,,5,lux_sedan
honda,city,manual,10,petrol,,76899,1,397000,karnataka,,,5,sedan
hyundai,aura,manual,4,petrol,,92154,1,551000,tamil nadu,,,5,sedan
maruti,baleno,manual,7,petrol,,62422,2,574000,telangana,,,5,hatchback
maruti,alto k10,automatic,7,petrol,,28200,1,364000,telangana,,,5,hatchback
hyundai,i20,manual,13,petrol,,93658,2,207000,delhi,,,5,hatchback
hyundai,verna,automatic,8,petrol,,95184,2,533000,gujarat,,,5,sedan
honda,city,automatic,6,petrol,,32795,2,633000,maharashtra,,,5,sedan
hyundai,grand i10 nios,manual,5,petrol,,9026,1,695000,karnataka,,,5,hatchback
hyundai,grand i10 nios,automatic,5,petrol,,38010,1,710000,telangana,,,5,hatchback
honda,amaze,manual,3,petrol,,69050,2,733000,karnataka,,,5,sedan
maruti,swift,automatic,6,petrol,,71824,1,522000,madhya pradesh,,,5,hatchback
kia,seltos,manual,4,petrol,,42372,1,1339000,telangana,,,5,suv
hyundai,new i20,manual,4,diesel,,34579,1,1031000,karnataka,,,5,hatchback
hyundai,grand i10,manual,10,petrol,,44106,1,425000,karnataka,,,5,hatchback
maruti,alto k10,manual,8,petrol,,22747,2,290000,delhi,,,5,hatchback
maruti,wagon r 1.0,manual,7,cng,,71220,1,386000,haryana,,,5,hatchback
honda,amaze,automatic,9,diesel,,59657,1,690000,delhi,,,5,sedan
hyundai,i20 active,manual,7,petrol,,26404,1,691000,karnataka,,,5,hatchback
maruti,baleno,manual,6,cng,,53715,4,651000,telangana,,,5,hatchback
maruti,s presso,manual,5,petrol,,67591,1,435000,gujarat,,,5,hatchback
hyundai,xcent,manual,9,diesel,,105339,1,708000,uttar pradesh,,,5,sedan
honda,city,manual,4,petrol,,104681,1,469000,,,,5,sedan
maruti,dzire,manual,7,petrol,,81369,1,553000,haryana,,,5,sedan
honda,jazz,automatic,5,petrol,,63460,1,794000,karnataka,,,5,hatchback
hyundai,new santro,manual,5,cng,,34284,1,533000,delhi,,,5,hatchback
ford,ecosport,manual,6,diesel,,76198,1,760000,gujarat,,,5,suv
hyundai,grand i10,manual,5,petrol,,22695,1,563000,gujarat,,,5,hatchback
hyundai,elite i20,manual,7,petrol,,41497,1,658000,gujarat,,,5,hatchback
maruti,celerio x,manual,6,petrol,,70312,3,415000,maharashtra,,,5,hatchback
hyundai,new santro,manual,6,cng,,49258,1,555000,maharashtra,,,5,hatchback
hyundai,i20,manual,11,petrol,,94424,1,319000,delhi,,,5,hatchback
maruti,ignis,manual,6,petrol,,36714,1,580000,karnataka,,,5,hatchback
maruti,celerio,manual,5,petrol,,9067,2,507000,karnataka,,,5,hatchback
maruti,new wagon-r,manual,4,cng,,47781,1,515000,chandigarh,,,5,hatchback
renault,duster,automatic,3,petrol,,12441,1,1311000,tamil nadu,,,5,suv
hyundai,grand i10,manual,9,petrol,,89268,2,448000,gujarat,,,5,hatchback
maruti,wagon r 1.0,manual,11,petrol,,45247,1,250000,delhi,,,5,hatchback
maruti,ertiga,manual,7,diesel,,101647,3,716000,gujarat,,,5,suv
mahindra,xuv500,manual,8,diesel,,57626,1,1274000,karnataka,,,7,lux_suv
maruti,alto k10,manual,9,petrol,,44589,1,320000,kerala,,,5,hatchback
honda,city,automatic,7,petrol,,39429,2,574000,maharashtra,,,5,sedan
honda,wr-v,manual,6,petrol,,90213,1,685000,gujarat,,,5,suv
hyundai,grand i10,manual,9,petrol,,25452,1,542000,karnataka,,,5,hatchback
maruti,swift dzire,automatic,9,petrol,,38272,1,885000,maharashtra,,,5,sedan
maruti,ciaz,manual,7,petrol,,34483,1,511000,maharashtra,,,5,sedan
maruti,alto 800,manual,10,petrol,,71218,1,295000,karnataka,,,5,hatchback
tata,tiago,manual,7,petrol,,65287,1,458000,tamil nadu,,,5,hatchback
maruti,dzire,manual,2,petrol,,73980,2,573000,gujarat,,,5,sedan
maruti,wagon r 1.0,manual,8,petrol,,36954,3,375000,gujarat,,,5,hatchback
tata,altroz,automatic,2,petrol,,5107,1,952000,tamil nadu,,,5,hatchback
maruti,wagon r 1.0,manual,7,petrol,,33789,1,399000,gujarat,,,5,hatchback
maruti,dzire,automatic,7,petrol,,7281,1,1373000,karnataka,,,5,sedan
renault,triber,manual,5,petrol,,24945,1,626000,tamil nadu,,,5,suv
maruti,vitara brezza,manual,7,diesel,,67646,1,644000,uttar pradesh,,,5,suv
maruti,dzire,manual,6,petrol,,74352,1,367000,tamil nadu,,,5,sedan
renault,kiger,automatic,3,petrol,,33234,1,748000,gujarat,,,5,hatchback
maruti,baleno,manual,7,petrol,,57559,1,496000,delhi,,,5,hatchback
honda,city,manual,8,petrol,,38706,1,724000,karnataka,,,5,sedan
maruti,vitara brezza,manual,6,diesel,,75647,1,580000,uttar pradesh,,,5,suv
maruti,vitara brezza,manual,5,diesel,,59517,1,900000,maharashtra,,,5,suv
maruti,vitara brezza,automatic,6,diesel,,72152,2,930000,karnataka,,,5,suv
maruti,ciaz,manual,6,petrol,,30526,1,645000,gujarat,,,5,sedan
maruti,brezza,manual,2,petrol,,19466,1,1347000,telangana,,,5,suv
hyundai,eon,manual,6,petrol,,57485,1,306000,madhya pradesh,,,5,hatchback
maruti,wagon r 1.0,manual,9,cng,,34204,1,377000,maharashtra,,,5,hatchback
hyundai,verna,manual,5,petrol,,43174,1,463000,maharashtra,,,5,sedan
renault,kwid,manual,4,petrol,,14156,1,393000,gujarat,,,5,hatchback
hyundai,santro xing,manual,10,petrol,,10861,1,264000,delhi,,,5,hatchback
honda,city,automatic,7,petrol,,35925,1,746000,telangana,,,5,sedan
honda,brio,manual,12,petrol,,57686,2,275000,maharashtra,,,5,hatchback
maruti,dzire,manual,5,petrol,,65131,2,564000,punjab,,,5,sedan
tata,tigor,automatic,7,petrol,,69742,1,873000,gujarat,,,5,sedan
tata,altroz,manual,3,petrol,,9934,1,756000,maharashtra,,,5,hatchback
maruti,alto 800,manual,8,petrol,,28381,1,279000,maharashtra,,,5,hatchback
nissan,magnite,automatic,2,petrol,,10478,1,905000,haryana,,,5,suv
maruti,swift dzire,automatic,12,diesel,,73970,1,976000,tamil nadu,,,5,sedan
maruti,ritz,manual,13,petrol,,59680,1,192000,delhi,,,5,hatchback
maruti,new wagon-r,manual,5,petrol,,33412,1,501000,tamil nadu,,,5,hatchback
toyota,glanza,manual,4,petrol,,50209,2,722000,telangana,,,5,hatchback
maruti,wagon r 1.0,manual,11,petrol,,78947,3,329000,tamil nadu,,,5,hatchback
maruti,alto,manual,3,petrol,,18663,1,469000,karnataka,,,5,hatchback
tata,tigor,automatic,5,petrol,,46013,2,544000,punjab,,,5,sedan
maruti,alto,manual,3,cng,,32041,1,429000,haryana,,,5,hatchback
maruti,swift,manual,9,petrol,,47507,3,462000,maharashtra,,,5,hatchback
maruti,swift dzire,manual,14,petrol,,35782,1,738000,madhya pradesh,,,5,sedan
maruti,baleno,manual,5,petrol,,15480,1,624000,haryana,,,5,hatchback
honda,amaze,automatic,5,petrol,,15680,1,1102000,gujarat,,,5,sedan
hyundai,new santro,manual,5,petrol,,29390,1,508000,karnataka,,,5,hatchback
honda,brio,manual,12,petrol,,92796,1,338000,karnataka,,,5,hatchback
hyundai,santro xing,manual,11,petrol,,81618,1,212000,uttar pradesh,,,5,hatchback
maruti,wagon r 1.0,manual,6,petrol,,69705,1,382000,uttar pradesh,,,5,hatchback
maruti,wagon r 1.0,manual,9,petrol,,46332,2,354000,karnataka,,,5,hatchback
honda,amaze,manual,10,petrol,,69660,1,350000,delhi,,,5,sedan
maruti,swift,manual,6,petrol,,80955,1,644000,telangana,,,5,hatchback
ford,ecosport,manual,6,petrol,,54308,1,695000,delhi,,,5,suv
hyundai,verna,manual,6,petrol,,20664,1,409000,maharashtra,,,5,sedan
maruti,celerio,automatic,6,petrol,,52080,2,462000,tamil nadu,,,5,hatchback
maruti,s presso,manual,5,petrol,,33484,1,429000,telangana,,,5,hatchback
maruti,dzire,manual,7,diesel,,99367,1,738000,rajasthan,,,5,sedan
honda,wr-v,manual,3,diesel,,71880,1,1026000,tamil nadu,,,5,suv
tata,safari,manual,2,diesel,,18319,1,2107000,telangana,,,5,suv
hyundai,elite i20,manual,9,petrol,,54154,1,664000,karnataka,,,5,hatchback
hyundai,i10,manual,13,petrol,,42527,2,251000,maharashtra,,,5,hatchback
hyundai,elite i20,manual,7,petrol,,81025,1,557000,haryana,,,5,hatchback
hyundai,eon,manual,11,petrol,,100432,2,223000,,,,5,hatchback
maruti,alto 800,manual,7,petrol,,20815,1,306000,tamil nadu,,,5,hatchback
honda,wr-v,manual,6,petrol,,36036,1,759000,maharashtra,,,5,suv
maruti,s presso,manual,4,petrol,,21336,1,398000,delhi,,,5,hatchback
maruti,alto 800,manual,5,petrol,,22950,1,311000,west bengal,,,5,hatchback
maruti,swift,manual,9,diesel,,97812,1,504000,telangana,,,5,hatchback
maruti,vitara brezza,automatic,6,diesel,,50481,1,772000,haryana,,,5,suv
hyundai,creta,manual,7,petrol,,72313,2,956000,karnataka,,,5,suv
hyundai,i10,manual,13,petrol,,59559,2,257000,maharashtra,,,5,hatchback
honda,wr-v,manual,6,petrol,,41825,1,670650,haryana,,,5,suv
kia,carens,manual,2,petrol,,10988,1,1660000,karnataka,,,5,suv
